_NAME_	COMMUNAL
v000625	3.434134906
v000931	3.4342364154
v000678	3.4352243259
v000611	3.4370291994
v000060	3.4400989507
v000293	3.4402930528
v000521	3.4413251751
v000929	3.4414916209
v000712	3.4482378225
v000118	3.4511117562
v000456	3.455943366
v000209	3.456683974
v000116	3.4585475001
v000170	3.4597301593
v000701	3.4613208759
v000366	3.4630613555
v000713	3.4646873678
v000105	3.4654581313
v000101	3.4716400154
v000296	3.4800075132
v000179	3.4867203714
v000184	3.4873240248
v000102	3.4878216817
v000644	3.4901316553
v000298	3.4909587485
v000555	3.4933855568
v000768	3.4948508915
v000292	3.4978712252
v000251	3.501496873
v000173	3.507169054
v000156	3.5106044843
v000554	3.5190732594
v000365	3.5220932721
v000371	3.5223249949
v000354	3.5230319432
v000616	3.5230470119
v000967	3.5231021211
v000786	3.5250905327
v000107	3.5272611802
v000297	3.5288471544
v000146	3.5327744108
v000442	3.5351503448
v000269	3.5356149816
v000880	3.541401526
v000464	3.5422449941
v000421	3.542491324
v000509	3.5446867711
v000067	3.5464929148
v000080	3.5517168181
v000485	3.5518708195
v000944	3.5550236204
v000813	3.5550832496
v000157	3.5558142185
v000591	3.5575962361
v000187	3.5587334194
v000490	3.5593553183
v000295	3.5628567696
v000359	3.5701111748
v000234	3.5717093356
v000263	3.5717403954
v000123	3.572266167
v000461	3.5728852636
v000896	3.5731556497
v000947	3.5751547948
v000254	3.5783827004
v000634	3.578783893
v000389	3.5845869086
v000543	3.5851426836
v000643	3.5875882525
v000264	3.588831565
v000240	3.5917016252
v000375	3.5932192804
v000609	3.5961895957
v000128	3.5963149769
v000952	3.6002467297
v000420	3.6059188077
v000451	3.6084780357
v000329	3.6120153984
v000917	3.6140811401
v000988	3.6168239236
v000358	3.617160875
v000357	3.6171706001
v000519	3.6223263549
v000277	3.624505947
v000645	3.6265988156
v000512	3.6286225408
v000664	3.6377743367
v000143	3.6442833046
v000139	3.6462530292
v000570	3.6536003028
v000612	3.6544407733
v000577	3.6580445052
v000259	3.6581168188
v000473	3.6620207445
v000323	3.6620746202
v000127	3.6675315721
v000881	3.6679887626
v000475	3.6737511508
v000226	3.676378533
v000587	3.6802664103
v000378	3.6807218002
v000304	3.6998401342
v000433	3.7008022139
v000499	3.7016915995
v000397	3.7062998652
v000282	3.7077168677
v000832	3.7106783142
v000563	3.7112550926
v000381	3.7127208269
v000309	3.7133397965
v000363	3.7182495294
v000874	3.7269245987
v000334	3.7270053102
v000515	3.7281520203
v000841	3.7308696485
v000865	3.7320719295
v000463	3.7336206374
v000480	3.7392880983
v000679	3.7397619951
v000444	3.7434911049
v000605	3.7461398003
v000429	3.7498913869
v000446	3.7621649387
v000248	3.766722193
v000919	3.7775471203
v000470	3.7861196393
v000588	3.7890308828
v000408	3.7928005281
v000497	3.7951992251
v000407	3.7968841173
v000214	3.7996842659
v000662	3.8029699267
v000346	3.8139209168
v000439	3.8258425978
v000718	3.8267336784
v000385	3.8268419331
v000327	3.8464807344
v000283	3.8734889274
v000560	3.8822209477
v000508	3.8892133628
v000434	3.8941742543
v000394	3.8993362608
v000580	3.9338398974
v000330	4.0760783075
