AMANHÃ amanhã
PRAÇA praça
DOS de_o
3 3
PODERES poder
:Vamos :vamos
lutar lutar
, ,
CHEGA chegar
! !
HASHTAG hashtag
#somos57milhoes_h #somos57milhoes_h
D d
BRASILEIROS brasileiros
ESCOLHERAM escolher
PARA para
PRESENTE presente
DO de_o
BRASIL brasil
JAIR jair
MESSIAS messias
BOLSONARO bolsonaro
? ?
" "
. .
. .
. .
Brava bravo
gente gente
brasileira brasileiro
! !
Longe longe
vá ir
temor temor
servil servil
Ou ou
ficar ficar
a o
Pátria pátria
livre livre
Ou ou
morrer morrer
pelo por_o
Brasil brasil
Ou ou
ficar ficar
a o
Pátria pátria
livre livre
Ou ou
morrer morrer
pelo por_o
Brasil brasil
