ESPALHEM espalhar
: :
Mais mais
um um
ataque ataque
contra contra
o o
povo povo
que que
sofre sofrer
com com
a o
pandemia pandemia
, ,
sem sem
emprego emprego
e e
renda renda
. .
Antimessias antimessias
Bolsonaro bolsonaro
veta vetar
PL pl
que que
permitiria permitir
pessoa pessoa
receber receber
2 2
cotas cota
do de_o
auxílio auxílio
emergencial emergencial
se se
for ser
provedora provedor
única único
da de_o
família família
. .
HASHTAG hashtag
#forabolsonarogenocida_h #forabolsonarogenocida_h
HASHTAG hashtag
#auxilioemergencial_h #auxilioemergencial_h
