_TYPE_	_NAME_	v000001	v000003	v000005	v000007	v000008	v000009	v000010	v000012	v000013	v000014	v000015	v000017	v000018	v000020	v000021	v000022	v000024	v000025	v000027	v000028	v000029	v000030	v000034	v000035	v000036	v000037	v000039	v000040	v000041	v000043	v000047	v000048	v000049	v000051	v000052	v000053	v000055	v000056	v000057	v000063	v000064	v000067	v000069	v000071	v000072	v000073	v000074	v000078	v000079	v000080	v000082	v000084	v000089	v000091	v000093	v000095	v000096	v000099	v000106	v000107	v000108	v000109	v000113	v000114	v000117	v000118	v000120	v000121	v000122	v000127	v000131	v000132	v000136	v000142	v000144	v000146	v000150	v000160	v000169	v000175	v000176	v000179	v000181	v000182	v000185	v000188	v000193	v000197	v000198	v000202	v000203	v000205	v000206	v000207	v000211	v000215	v000219	v000220	v000221	v000225	v000228	v000236	v000237	v000244	v000249	v000250	v000254	v000255	v000263	v000265	v000268	v000270	v000272	v000284	v000288	v000299	v000308	v000309	v000311	v000317	v000318	v000320	v000323	v000326	v000327	v000328	v000330	v000331	v000332	v000338	v000340	v000341	v000342	v000344	v000347	v000351	v000354	v000362	v000369	v000377	v000382	v000387	v000389	v000392	v000395	v000402	v000403	v000406	v000409	v000412	v000421	v000423	v000425	v000430	v000431	v000434	v000438	v000442	v000444	v000451	v000455	v000466	v000467	v000473	v000474	v000482	v000484	v000485	v000493	v000494	v000498	v000499	v000502	v000504	v000505	v000512	v000515	v000516	v000522	v000525	v000527	v000537	v000538	v000542	v000543	v000544	v000549	v000550	v000552	v000555	v000559	v000563	v000572	v000574	v000577	v000582	v000583	v000586	v000596	v000597	v000600	v000603	v000606	v000609	v000613	v000614	v000621	v000622	v000623	v000632	v000634	v000651	v000652	v000653	v000655	v000657	v000659	v000662	v000663	v000664	v000671	v000673	v000681	v000703	v000704	v000706	v000707	v000716	v000717	v000719	v000724	v000726	v000731	v000732	v000733	v000734	v000742	v000743	v000747	v000759	v000760	v000761	v000767	v000772	v000780	v000784	v000791	v000807	v000822	v000839	v000845	v000852	v000854	v000865	v000874	v000875	v000877	v000883	v000885	v000909	v000918	v000934	v000946	v000952	v000955	v000956	v000966	v000967	v000981	v000983	v000985	v000986	v000988	v000998
MEAN		0.2379734383	0.11834727	0.0910969011	0.0726512543	0.0705853419	0.068470241	0.0647811117	0.0583866208	0.0578455485	0.0568125922	0.0561731431	0.0505656665	0.0474176094	0.0434825381	0.043089031	0.0429414658	0.0396458436	0.0368421053	0.0365961633	0.0348745696	0.0335956714	0.0330054107	0.0292179046	0.0289719626	0.027889818	0.0263157895	0.0249385145	0.0243974422	0.0240531235	0.0233152976	0.0222823414	0.0222823414	0.0217412691	0.0214953271	0.0214461387	0.0212985735	0.0210526316	0.0202164289	0.0201180521	0.0192326611	0.0191834727	0.0182980817	0.0181505165	0.0181013281	0.0178553861	0.0178061977	0.0177570093	0.0173635022	0.017215937	0.0170683719	0.0169208067	0.016084604	0.0157402853	0.0154943433	0.0153467782	0.0150024594	0.0150024594	0.0146581407	0.01406788	0.013821938	0.0137727496	0.0136743728	0.0133300541	0.0131824889	0.0130349238	0.0128873586	0.0126414166	0.0125922282	0.0125430398	0.0121987211	0.0119527791	0.0117560256	0.0110181997	0.0107230694	0.010673881	0.0102803738	0.0097884899	0.0094441712	0.0090998524	0.0088539105	0.0088539105	0.0086571569	0.0085095917	0.0085095917	0.0083620266	0.0084604033	0.008165273	0.0080668962	0.0079685194	0.007919331	0.0078701426	0.0078209543	0.0078209543	0.0078209543	0.0077225775	0.0075258239	0.0074274471	0.0074274471	0.0074274471	0.0073782587	0.0072798819	0.0071323168	0.0071323168	0.00703394	0.0068863748	0.0068863748	0.0068371864	0.006787998	0.0065912445	0.0065420561	0.0064928677	0.0064436793	0.0064436793	0.0061485489	0.0061485489	0.0060009838	0.005902607	0.0058534186	0.0058534186	0.0057550418	0.0057550418	0.0056074766	0.0055582882	0.0055090999	0.0055090999	0.0055090999	0.0054107231	0.0054107231	0.0053615347	0.0053123463	0.0052631579	0.0052631579	0.0052631579	0.0052139695	0.0052139695	0.0051647811	0.0051155927	0.0050664043	0.0050172159	0.0049188392	0.0048696508	0.0048204624	0.0048204624	0.0048204624	0.004771274	0.0046728972	0.0046728972	0.0046728972	0.0046728972	0.0046237088	0.004525332	0.004525332	0.0044761436	0.0044269552	0.0044269552	0.0043777668	0.0043285785	0.0043285785	0.0043285785	0.0042793901	0.0042302017	0.0041318249	0.0041318249	0.0040826365	0.0040826365	0.0040334481	0.0040334481	0.0040334481	0.0039350713	0.0039350713	0.0038858829	0.0038858829	0.0038858829	0.0038366945	0.0038366945	0.0037875061	0.0037875061	0.0037383178	0.0037383178	0.0037383178	0.0036891294	0.0035907526	0.0035907526	0.0035907526	0.0035907526	0.0035415642	0.0034923758	0.0034923758	0.0034923758	0.0034431874	0.0034431874	0.003393999	0.0033448106	0.0032956222	0.0032956222	0.0032956222	0.0032956222	0.0032956222	0.0032464338	0.0032464338	0.0031972455	0.0031972455	0.0031972455	0.0031972455	0.0031480571	0.0031480571	0.0031480571	0.0031480571	0.0031480571	0.0030988687	0.0030988687	0.0030004919	0.0030004919	0.0030004919	0.0029513035	0.0029513035	0.0029513035	0.0029513035	0.0029513035	0.0029021151	0.0028529267	0.0028529267	0.0028037383	0.0027053615	0.0027053615	0.0027053615	0.0027053615	0.0026561731	0.0026561731	0.0026561731	0.0026069848	0.0026069848	0.0026069848	0.0026069848	0.0026069848	0.0026069848	0.0025577964	0.0025577964	0.002508608	0.002508608	0.002508608	0.002508608	0.002508608	0.0024594196	0.0024594196	0.0024594196	0.0024102312	0.0023610428	0.0023118544	0.002262666	0.002262666	0.002262666	0.002262666	0.0022134776	0.0021642892	0.0021642892	0.0021642892	0.0021642892	0.0021642892	0.0021151008	0.0020659124	0.0020167241	0.0020167241	0.0019675357	0.0019675357	0.0019675357	0.0019675357	0.0019675357	0.0019183473	0.0019183473	0.0019183473	0.0019183473	0.0019183473	0.0019183473
STD		0.4258532627	0.3230268199	0.2877539377	0.2595695739	0.2561372258	0.2525573294	0.2461452811	0.2344788427	0.2334568951	0.2314898647	0.2302614364	0.2191144483	0.212535648	0.2039457108	0.2030625388	0.2027301604	0.1951305295	0.1883786348	0.1877727841	0.1834665901	0.180190453	0.1786550407	0.1684209425	0.1677318451	0.1646611967	0.1600766352	0.1559415953	0.1542834335	0.1532179019	0.1509066422	0.1476038966	0.1476038966	0.1458411207	0.1450321091	0.1448697145	0.1443813343	0.1435633382	0.140743381	0.1404075704	0.1373451627	0.1371728567	0.1340303902	0.1334988834	0.1333212073	0.132428977	0.1322497537	0.1320702689	0.1306248456	0.1300783642	0.1295294091	0.1289779487	0.1258040859	0.1244720483	0.1235112101	0.1229308663	0.1215652604	0.1215652604	0.1201831522	0.1177737535	0.1167542829	0.1165492564	0.116138055	0.1146865761	0.1140585412	0.113426837	0.1127914019	0.1117238792	0.1115090832	0.1112938509	0.1097747924	0.1086760836	0.1077886494	0.1043903013	0.102998092	0.102764141	0.1008721381	0.0984538073	0.0967235183	0.0949604585	0.0936800428	0.0936800428	0.0926424995	0.0918563749	0.0918563749	0.0910632251	0.0915927812	0.0899944425	0.0894551005	0.0889123781	0.0886397298	0.088366213	0.0880918194	0.0880918194	0.0880918194	0.0875403691	0.0864265775	0.0858640949	0.0858640949	0.0858640949	0.0855814249	0.0850131799	0.0841534026	0.0841534026	0.0835751593	0.0826999944	0.0826999944	0.0824061486	0.0821112219	0.0809204675	0.0806199558	0.0803182897	0.0800154561	0.0800154561	0.0781731724	0.0781731724	0.0772351305	0.0766032301	0.0762852694	0.0762852694	0.0756452429	0.0756452429	0.0746746753	0.0743482722	0.074020397	0.074020397	0.074020397	0.0733601517	0.0733601517	0.0730277409	0.0726937769	0.072358238	0.072358238	0.072358238	0.0720211022	0.0720211022	0.0716823472	0.0713419497	0.0709998862	0.0706561324	0.0699634544	0.0696144787	0.0692637098	0.0692637098	0.0692637098	0.0689111203	0.0682003667	0.0682003667	0.0682003667	0.0682003667	0.0678421441	0.0671198554	0.0671198554	0.0667557261	0.0663895632	0.0663895632	0.066021333	0.0656510005	0.0656510005	0.0656510005	0.0652785301	0.0649038849	0.0641479175	0.0641479175	0.0637665162	0.0637665162	0.0633827817	0.0633827817	0.0633827817	0.0626081412	0.0626081412	0.062217146	0.062217146	0.062217146	0.0618236389	0.0618236389	0.0614275716	0.0614275716	0.0610288943	0.0610288943	0.0610288943	0.0606275555	0.0598166789	0.0598166789	0.0598166789	0.0598166789	0.0594070291	0.0589944938	0.0589944938	0.0589944938	0.0585790121	0.0585790121	0.0581605207	0.0577389544	0.0573142451	0.0573142451	0.0573142451	0.0573142451	0.0573142451	0.0568863225	0.0568863225	0.0564551135	0.0564551135	0.0564551135	0.0564551135	0.0560205423	0.0560205423	0.0560205423	0.0560205423	0.0560205423	0.05558253	0.05558253	0.0546958507	0.0546958507	0.0546958507	0.0542470096	0.0542470096	0.0542470096	0.0542470096	0.0542470096	0.0537943786	0.0533378614	0.0533378614	0.0528773572	0.0519439628	0.0519439628	0.0519439628	0.0519439628	0.0514708481	0.0514708481	0.0514708481	0.0509932965	0.0509932965	0.0509932965	0.0509932965	0.0509932965	0.0509932965	0.0505111823	0.0505111823	0.0500243735	0.0500243735	0.0500243735	0.0500243735	0.0500243735	0.0495327318	0.0495327318	0.0495327318	0.0490361117	0.0485343604	0.0480273171	0.0475148125	0.0475148125	0.0475148125	0.0475148125	0.0469966677	0.0464726943	0.0464726943	0.0464726943	0.0464726943	0.0464726943	0.0459426927	0.0454064518	0.044863748	0.044863748	0.0443143437	0.0443143437	0.0443143437	0.0443143437	0.0443143437	0.0437579867	0.0437579867	0.0437579867	0.0437579867	0.0437579867	0.0437579867
N		20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330	20330
CORR	v000001	1	-0.144195643	-0.025262661	-0.445414958	-0.528529267	-0.558137071	-0.479382131	-0.007494622	-0.052157475	0.0126420566	-0.180522471	-0.424935846	-0.035164693	-0.032310735	-0.468600646	-0.495671341	0.0542851299	-0.262532047	0.001877547	-0.059530905	0.0721341064	0.0240620874	-0.283962165	0.4347549755	-0.207046485	0.0095367048	-0.007266397	0.0662908903	0.1379434282	-0.309693122	0.2736394029	-0.192197882	-0.160837013	-0.209796978	0.0826275828	-0.062122168	0.0779229612	0.315552913	-0.179502734	-0.413770462	0.3871118645	-0.077247711	-0.112540834	-0.103201564	-0.112457695	0.2676949504	0.23839294	-0.25726505	-0.230410994	0.4770711444	-0.050670645	-0.027536541	-0.263258612	-0.068901088	-0.109369525	-0.134624365	0.2682518472	0.6868741811	0.3030208034	-0.041311994	0.0578274593	-0.163936854	-0.17066691	-0.084550125	0.0884885589	-0.176088726	0.2145923975	0.1211317199	0.0395098513	-0.199778303	0.095935455	-0.082776301	0.3116102774	-0.039929915	-0.131071545	0.2486980427	-0.00830189	0.3490111373	0.012657463	-0.061942582	-0.152285417	-0.019846616	0.1064931198	-0.074754182	0.0174904114	-0.181110719	-0.405406921	-0.045178315	-0.252018885	-0.177395054	0.2034610407	0.1034467184	-0.197386315	-0.133236895	-0.075046933	0.0268566301	-0.198668884	0.0523839854	0.4269131223	-0.18508917	-0.042756298	-0.20302811	-0.314034575	0.349550259	0.0056307428	0.0529220735	0.0550587713	-0.121161347	0.0261704934	0.3344707167	-0.25991871	0.0408998225	-0.168766265	-0.035414469	0.3372227584	-0.070301888	-0.356093243	0.1108407979	-0.206548308	0.4572716858	0.1717693243	-0.13876417	0.0109875254	-0.229176811	0.0134219583	-0.316731035	-0.033599283	-0.419476086	0.2130482708	-0.904209947	0.236009354	-0.00488626	-0.00488626	0.0081456493	-0.013134264	-0.021657813	-0.215057576	-0.076254421	-0.03716444	0.0653973787	-0.137120914	0.0508206918	-0.091116903	-0.467611604	0.0104061795	-0.019111847	-0.043950819	0.0805832165	-0.197581427	0.0939880933	-0.172321799	-0.035995661	0.0277407636	0.0307763664	0.3164225493	-0.098274355	-0.024861872	-0.343485051	-0.343485051	0.1388356076	-0.019050063	0.2902935492	0.3776506269	0.2060886161	-0.239284881	-0.095781736	-0.006888124	-0.332826057	-0.058286657	-0.375729821	-0.3271647	-0.087398932	0.0674590852	0.0329457678	-0.256076993	-0.323255074	-0.049194315	-0.174864421	-0.153299215	0.0266215376	0.166297445	-0.020695296	0.0375233311	-0.086933279	-0.086933279	-0.21364756	0.2771416609	-0.239804532	-0.080691952	0.3172918102	0.0348010977	-0.092965865	-0.089743689	0.0008897593	0.031855823	-0.944833211	-0.200441271	-0.032050599	-0.197661581	0.2720579177	0.0698126391	-0.297110405	-0.143810622	-0.143810622	-0.191950936	0.1169593271	-0.165217475	-0.003845885	0.0442238477	-0.292225241	0.2913971994	0.3837219943	-0.065409291	0.0083336805	0.3924760888	0.0125695908	-0.152592651	0.2065364869	-0.407331006	-0.124083792	0.3689321909	0.3414474208	-0.235605996	-0.163360031	0.1949867044	0.1949867044	-0.995952599	-0.016775403	0.2601724372	0.0751214642	-0.101755662	0.2231025098	-0.187623285	0.2080686884	0.0804173717	-0.264830617	0.0123951504	-0.152569649	-0.002797983	-0.999	-0.258642646	-0.045772759	-0.999	0.0608948373	0.165162956	0.0419620681	-0.085068271	0.1445762965	0.1512635645	0.0644196171	-0.198439825	0.1219368255	-0.373523329	-0.094222054	-0.190563976	-0.119694497	0.0559574908	0.0122000567	-0.152982348	-0.285948496	-0.144125753	-0.10543734	0.5673688848	0.103766945	-0.355363713	0.1657274653	0.1455182023	0.0820483448	-0.095200166	0.0429163459	-0.999	-0.352044348	-0.095200166	-0.063715745
CORR	v000003	-0.144195643	1	-0.04751035	0.0318376707	-0.188077063	-0.012822145	-0.019714786	-0.016167251	-0.045172138	0.0240625354	0.1287454143	-0.018615504	0.2073143682	-0.093993228	0.0062752193	-0.011888248	0.1012752938	0.3032139775	-0.02563613	0.022320805	-0.023289164	-0.043941626	-0.040214669	-0.146272572	0.0185958082	-0.124487996	-0.030913686	-0.124879652	0.1022469745	0.0624967882	0.0460805788	0.001815294	0.2080584338	-0.044402609	-0.022857186	-0.016084803	-0.034052831	-0.008423878	0.0370823098	-0.006809946	-0.149603098	0.0214164464	0.0870072143	-0.038388245	-0.011226656	0.0282083131	0.0288989277	-0.016395269	0.4628455848	-0.078409497	-0.028903443	-0.043781779	0.0425294494	-0.056876674	0.1461358778	-0.013991316	-0.144597664	-0.129926759	0.0528303896	-0.038933659	-0.062439532	0.041089468	0.3415040053	0.0092889231	-0.025749111	-0.031225068	0.0333590588	-0.109142642	0.3142844274	-0.027239632	0.0742356151	0.0716522882	-0.142013263	-0.065331123	0.011428126	-0.227745987	-0.057142181	-0.174800946	0.0742069359	-0.05991676	0.0723282851	0.1779419503	-0.064522931	-0.243422447	0.0947344381	0.0744884825	0.1090887631	0.017456962	0.0410845192	0.1166929877	0.100857823	-0.075145478	-0.060889971	-0.060889971	0.0583866641	0.0743330238	0.1151007701	-0.036630054	-0.050425734	-0.009272543	0.1465001018	0.1159532036	-0.164816092	0.0370255323	-0.065142685	-0.1172133	-0.181224054	-0.046784415	0.0851542051	0.0166342205	-0.148330849	0.0326473742	0.1507486409	0.0792472077	-0.096109128	0.0484773217	-0.131450718	-0.107523571	0.1350933547	-0.151723353	-0.083669322	-0.207155028	0.1029608279	-0.119128737	-0.075401914	-0.144168567	0.2527447159	-0.052395713	-0.091341988	0.0760338566	-0.011064656	-0.011064656	-0.011064656	0.0232506937	0.007446388	0.0824893169	0.057105843	-0.080816587	-0.078995692	0.0028672818	-0.151483505	0.0401258948	-0.120860046	-0.149768311	-0.093147673	0.0468739018	0.0135257464	-0.115385011	0.10571088	0.079801105	0.1774039776	0.0374579144	0.1555260007	0.0896977437	-0.13531068	0.2096182191	0.0295944927	0.0112372582	0.0636457634	-0.005898623	-0.32919241	-0.093522687	0.1055784728	-0.017405241	-0.091378015	0.0258945506	-0.119355017	0.1111795098	-0.084765677	-0.115094846	-0.007607369	-0.055271645	-0.055271645	0.0905750061	0.1228979628	0.0189583555	-0.077868297	0.1877576655	0.021649039	-0.075501596	-0.13915935	0.0881085008	-0.230262628	0.029976666	0.2764130439	-0.012424589	-0.009681025	-0.009681025	-0.094329477	0.0387164638	-0.060518917	-0.0040572	0.1041151419	-0.1203394	0.1909379612	0.0017590123	0.0886501974	0.0256392878	0.2666859835	-0.160954092	0.1144238382	-0.213363899	0.1325934069	-0.01828591	0.2754680162	0.1537690468	-0.112626414	0.0788157584	-0.211093622	-0.073219498	-0.012259016	-0.285090501	-0.104497698	0.0449973533	-0.145793399	-0.145793399	-0.145793399	-0.145793399	-0.282941737	-0.028818519	0.003834085	0.003834085	-0.854097434	-0.048824765	0.0667625272	-0.048824765	0.0415477553	0.0943511589	0.0453197333	-0.186000531	0.2360683348	0.0216362373	-0.857461565	-0.183214711	-0.266730357	-0.080412206	-0.077114618	0.1670868042	-0.073744237	-0.073744237	-0.073744237	0.1297263411	-0.073744237	-0.070297872	0.0332954297	-0.116340026	-0.113037243	-0.023881198	-0.165182095	0.0188698218	0.3279230505	-0.01597371	-0.867012107	0.0835599788	-0.047816053	-0.242111144	0.0276049457	0.0883763749	-0.242111144	0.1458829251	0.0011164878	-0.14440068	-0.878946079	-0.079384129	0.0103932908	0.0103932908	-0.079384129	0.0103932908	-0.07512136	0.0152391247	0.0152391247	-0.885731719	0.0152391247	-0.07512136
CORR	v000005	-0.025262661	-0.04751035	1	0.0180432326	0.0349511581	-0.00873294	-0.007112071	0.0509790522	0.0466348968	0.06812003	0.0206898236	0.0449421841	-0.040757304	0.0418396096	-0.051550562	0.0331725842	0.0257987483	-0.185143795	0.0468753343	-0.026513146	0.069466621	-0.062271232	0.2051116794	-0.016966137	0.0330393525	0.0646776006	0.0382798895	0.0575255934	-0.024934305	-0.101331708	0.004125266	0.0938731508	0.0422515317	0.0344865719	0.0187035652	0.0821021618	0.0653899672	0.0270048358	-0.040866072	0.087689162	0.0155444707	-0.09059867	-0.040012306	0.0472866594	-0.021598444	-0.093961536	-0.035240874	-0.045989979	-0.213624768	0.061227804	0.1451733779	0.0301307781	0.1158155492	0.0023393368	-0.036242621	0.0665003631	-0.014444272	0.0372033868	-0.026607494	0.0925259859	0.0206370736	0.0675946724	-0.098968087	0.0221783906	0.040951527	-0.01731549	0.0478645202	0.1148735486	-0.099663242	0.10867636	0.0605529577	-0.007642699	0.0444845939	-0.031838318	0.0605621168	-0.023248879	-0.013218294	-0.044358461	0.04716093	0.1211629294	0.0531139823	-0.26402179	-0.08610313	-0.053177674	0.1161001729	-0.008842332	-0.029965746	0.0391117239	0.1076611482	0.0430315665	0.0320139655	-0.088887599	0.0691486916	0.0071210709	0.0097048527	-0.147897909	0.0804611236	0.0035521517	0.0804611236	0.1736041184	0.0962430379	-0.197638192	0.1226727103	-0.050522195	0.0852918515	-0.028748059	0.1215104342	0.1550147613	-0.100586422	0.0712434508	0.0728655306	-0.033932499	-0.073990683	0.1459311499	0.0104070555	-0.06104719	-0.017180719	0.0672587951	-0.105031657	-0.130749564	-0.053395454	0.0288519024	-0.124951355	0.0649734869	-0.094556482	0.1086206713	-0.042055472	-0.02045705	0.1005594166	0.1683524053	0.0238632732	0.1825265478	-0.115823351	-0.035211511	0.043573818	0.1987611975	-0.111048542	0.0314584568	0.1002214999	-0.002319911	0.1499748898	0.0596146714	0.0596146714	0.1089051286	0.1681436929	0.0282737908	0.0282737908	-0.014803374	0.0833770778	0.1618822772	-0.218939136	-0.060153791	0.1251450373	-0.162918873	-0.086581683	-0.291992386	-0.025091237	-0.000390492	-0.000390492	-0.115864104	-0.020866026	0.1585702296	-0.110120768	-0.108156397	-0.041871321	0.0361382646	-0.039705044	0.0130294487	0.1373758007	0.0828675455	-0.03302529	0.257480351	-0.03302529	-0.195172798	0.0881273851	-0.059790774	-0.000385065	-0.271694777	-0.02605618	0.0020556801	-0.134595306	-0.050527509	0.1215623534	-0.050527509	0.1578326058	0.2815819977	-0.082334195	0.1462753749	0.1462753749	-0.043201622	-0.043201622	-0.077565366	-0.257285972	-0.173032151	-0.035516791	-0.003138017	0.0764066113	-0.003138017	-0.114466447	-0.070117955	0.002427616	0.002427616	-0.030176529	0.1053220922	-0.166308078	0.2698045221	-0.166308078	-0.027436872	0.0052836594	0.0081908038	0.0081908038	0.0437632225	-0.056830034	-0.101939913	0.0989572822	0.0740059853	0.1646642608	0.0740059853	0.0469526812	0.147708134	-0.048261492	0.0235599359	0.1095893514	0.2044886213	0.1170528476	-0.000372296	-0.143877252	0.0029414809	0.0369895292	-0.03603237	-0.138349056	0.0711565716	-0.869431728	0.0063258253	0.2693561915	0.0711565716	0.1530431933	-0.076247738	0.0133183386	-0.874020911	0.0133183386	-0.132588187	-0.132588187	-0.022740552	0.0826981211	0.0826981211	0.1152209224	-0.063196238	-0.011957952	0.0676709844	-0.117030147	0.1551992833	-0.056207484	0.2734596848	-0.199863062	-0.048870114	-0.199863062	0.2792246594	0.040525743	-0.196779291	-0.103180133	-0.099489413	-0.190372476	-0.033001276	0.0584275394	-0.92217461	0.0951045991	-0.033001276	-0.091799452	-0.028753324	-0.091799452	0.0632309272	-0.091799452	0.0211223949
CORR	v000007	-0.445414958	0.0318376707	0.0180432326	1	-0.286194304	-0.365450788	-0.430017301	0.0725479314	0.0284762138	-0.045791412	0.142573659	-0.280828091	-0.01480081	-0.045935391	-0.37554759	-0.331853944	0.0449988927	0.0634967051	0.3191729937	0.0696552817	0.0379835879	-0.003639471	-0.278240436	-0.248771337	0.0834531307	0.0497364167	0.0302160747	-0.128403429	0.0441725893	-0.223909549	-0.07436404	0.0446126998	-0.096021567	-0.050346654	-0.075141178	0.0549928564	0.1285534744	-0.170345155	-0.09006306	0.9141986398	-0.261257166	-0.114293191	0.0980837506	-0.031384255	-0.019807459	-0.075902804	0.0844854294	-0.205118802	-0.429918603	-0.153458357	-0.151884382	-0.089557987	0.5577151107	0.0272958005	-0.092921744	-0.0014947	-0.115450067	-0.878554479	-0.235180306	-0.165921823	-0.231807726	-0.023226427	-0.141318964	0.4785548027	0.0374534771	-0.03441161	-0.069383468	0.1135209007	-0.149141031	-0.011656251	0.1331831764	-0.055599583	-0.225910755	0.1251436822	0.2250936262	-0.185038963	0.1368501486	-0.202032323	0.034989648	0.1308839382	0.1207961819	0.0032158338	-0.185802724	-0.081286196	-0.021931448	-0.007775036	-0.336711933	0.4173360059	-0.213486413	0.0206029256	-0.14179712	0.137586694	-0.14077507	-0.088575358	0.0405059723	-0.038884441	-0.10443947	0.0764495754	-0.20297829	0.3038741857	0.0371651459	0.056433541	-0.158115129	-0.095219317	0.2553084089	-0.119947276	-0.19055828	-0.150308299	-0.112740268	-0.05741388	0.0598935535	-0.999	-0.010362652	-0.046488961	-0.999	0.0028440472	-0.09448983	0.0275755694	-0.037786765	-0.999	-0.216220348	-0.28912544	0.1226151151	0.1391868147	-0.027011241	-0.210021235	0.0001918877	0.0617411543	-0.048687361	-0.999	-0.045476655	0.1769930589	-0.045476655	0.0291975486	-0.149514398	0.0516185605	-0.277400707	-0.068980155	0.2843878148	-0.033702298	-0.139061807	-0.060603601	-0.003065776	-0.1909788	-0.135930142	0.050009169	-0.186524644	-0.024727865	-0.090595212	0.0520329794	0.0561537754	0.0332763558	-0.017167941	-0.081813997	-0.178759307	-0.079994492	0.1250874414	-0.843997241	-0.843997241	-0.173877236	-0.038444058	-0.168812961	-0.034424177	-0.068590745	0.1372193485	0.0012675571	-0.165328699	0.3628088322	-0.161752751	-0.848403148	-0.023897484	0.1076224905	-0.104179257	-0.102192538	0.0386296254	-0.238675681	0.0410186954	0.0693933278	-0.017223963	0.2248527265	-0.235257824	0.0771174385	0.0220895831	0.050935338	-0.148440316	0.297216668	-0.856449325	0.0561253339	-0.005428711	-0.142311049	-0.142311049	-0.858904383	-0.138066332	-0.220553576	0.0376280906	-0.861696622	0.0376280906	0.0937080128	-0.075946375	-0.133685429	0.1243474233	-0.216586992	0.1243474233	0.168873437	-0.025480085	0.1274714832	-0.025480085	-0.214554988	-0.129159442	-0.868504828	-0.022833117	-0.122076749	-0.017397106	0.1605391347	-0.874992506	0.0879849333	0.0241278794	-0.060799613	-0.060799613	0.1896008932	0.1932994689	-0.880160785	-0.199313845	-0.889581289	0.0740269134	0.1326938599	-0.889581289	-0.10397198	-0.192161899	-0.10397198	-0.897217832	-0.040878483	-0.189683497	-0.897217832	0.0065161152	-0.897217832	-0.098328805	0.1156819427	-0.034650731	-0.095418095	0.0131266891	-0.906300619	-0.906300619	-0.181937807	-0.911426505	0.0165417506	0.0200343198	-0.024784104	-0.173678918	-0.079865958	-0.170799952	-0.079865958	0.0310134974	0.0348538246	-0.010507851	0.0802388878	-0.073120174	0.0387919156	0.1488419863	-0.161742781	-0.002816654	-0.155319171	-0.990489129	-0.999	-0.151979709	-0.999	-0.058557708	-0.058557708	-0.148549064	0.009524427	0.4847245652	-0.999	0.999	-0.054665887
