_NAME_	COMMUNAL
v000466	3.4175125633
v000455	3.4200719758
v000544	3.4293341006
v000494	3.436214901
v000263	3.4389012743
v000206	3.4423330105
v000288	3.4431002358
v000743	3.4463545878
v000362	3.4561809396
v000203	3.4601947496
v000662	3.4607957443
v000354	3.4608061611
v000543	3.4616662679
v000176	3.4617270165
v000485	3.4659985567
v000299	3.4661570001
v000909	3.469465969
v000377	3.4741829294
v000309	3.4800809147
v000225	3.480483912
v000473	3.4820491365
v000966	3.483074559
v000442	3.4855946467
v000657	3.4859159475
v000597	3.4934624751
v000652	3.495685775
v000934	3.4988006865
v000332	3.5008303211
v000542	3.5024879404
v000250	3.5025970737
v000555	3.5030092624
v000621	3.5054460245
v000515	3.5090908962
v000311	3.5149849347
v000254	3.5150605161
v000707	3.5187178623
v000784	3.519243345
v000431	3.5234847993
v000327	3.5254263701
v000600	3.5264108422
v000681	3.5275628788
v000181	3.5288840288
v000344	3.5312541642
v000198	3.5326790247
v000512	3.5408688259
v000215	3.5413124125
v000537	3.5469893814
v000272	3.5475305929
v000382	3.5529536928
v000733	3.5596665586
v000574	3.5632983318
v000760	3.5687572049
v000504	3.5695265035
v000761	3.5769746232
v000265	3.5837174885
v000284	3.5891772234
v000671	3.5896239407
v000759	3.592262748
v000577	3.5939478258
v000673	3.5972695694
v000330	3.6071891649
v000706	3.6080698346
v000395	3.6084878027
v000583	3.6100642482
v000946	3.6144500654
v000734	3.6208175764
v000659	3.6215136981
v000308	3.623112216
v000747	3.623376598
v000572	3.6260139823
v000865	3.6277944736
v000318	3.6294295341
v000326	3.630174729
v000320	3.6361388888
v000221	3.6365026572
v000952	3.6391670558
v000985	3.6430856328
v000552	3.6447109727
v000328	3.6498674185
v000742	3.6591622794
v000998	3.659329813
v000387	3.6594176633
v000655	3.6635789546
v000704	3.6638790275
v000392	3.6679492127
v000651	3.668015362
v000839	3.6707523799
v000634	3.6727776403
v000389	3.6783070243
v000499	3.6800396739
v000444	3.6814856653
v000505	3.681551213
v000609	3.685253942
v000430	3.6989779227
v000586	3.7053003756
v000342	3.7114179729
v000986	3.7124567416
v000402	3.7163875579
v000482	3.7173758052
v000852	3.7206091946
v000522	3.7207654306
v000716	3.7227330535
v000854	3.7275494562
v000807	3.7286575168
v000323	3.7288704901
v000331	3.7298828943
v000484	3.7344796226
v000703	3.738952426
v000406	3.7393166516
v000550	3.7496582158
v000467	3.750417071
v000451	3.7526971717
v000956	3.7534573502
v000317	3.7545838332
v000772	3.7545941947
v000525	3.7547429345
v000347	3.7562697389
v000780	3.7620777807
v000732	3.7647572887
v000502	3.7674459114
v000409	3.7714700695
v000563	3.7856918744
v000967	3.7891230939
v000538	3.790844338
v000474	3.7992403711
v000425	3.7999539807
v000340	3.8037782582
v000918	3.8105076523
v000874	3.8130107155
v000423	3.813246344
v000988	3.8142851348
v000614	3.8281513902
v000981	3.8375918413
v000983	3.8383191669
v000875	3.8396468994
v000351	3.8432316955
v000731	3.8472419452
v000653	3.8518311989
v000341	3.8568201663
v000438	3.8580376798
v000885	3.8701504529
v000549	3.8735918994
v000883	3.8788309917
v000822	3.8790210306
v000338	3.8941750975
v000663	3.8947778241
v000726	3.9025424824
v000877	3.9035126564
v000559	3.9108896207
v000623	3.9160577755
v000719	3.925121096
v000955	3.9261521348
v000412	3.9525155978
v000403	3.971662666
v000791	4.163459612
