df_index	text
015689	25 milhões de famílias que recebiam o Bolsa Família ou o Auxílio Emergencial foram abandonadas por Bolsonaro e excluídas do Auxílio Brasil. Desgoverno do ódio e da fome.
006543	28. Aumento dos valores do bolsa-família e extensão do plano para fazer frente às necessidades de saúde e da crise econômica 29. Fim das privatizações, cancelamento das já realizadas 30. Fora Bolsonaro, Witzel, Dória etc.
011860	28. membros da família bolsonaro
011021	29/04/2021, são +de 401 mil mortos pela convid-19 sonhos,vidas interrompidas. Ja são 14.592.886 infectados. 2020/2021, Brasil p/ ele vacina ñ, e arma sim. Brasileiros é hora de extermina o genocida, assassino Jair Bolsonaro. Propagação da Covid-19 no Brasil foi intencional. 
002200	2ª Turma do STF discute liberdade de Lula na próxima terça-feira. Caso envolve julgamento de HC que questiona ida de Moro para governo Bolsonaro e suposta parcialidade em condenação  
011135	3 - A vida vai vencer a morte. Meus sentimentos às famílias de todos que não estão mais aqui.
014207	3 anos sem corrupção. Há 3 anos, o motorista Fabrício Queiroz estava escondido com medo de ser preso após a denúncia das rachadinhas da família Bolsonaro. Hoje, graças à blindagem garantida pelo presidente, está livre e desimpedido. 3 anos sem investigar e punir a corrupção.
010384	3 comandantes das forças armadas nunca saíram juntos na história da república Comandante do exército nunca foi demitido desde a redemocratização Momento histórico e preocupante Não se faz uso político das FFAA em uma democracia Se você não tá preocupado, não tá bem informado!
020698	3 meses de Reduções -Bolsa de Valores e Bolsa Família ! 👉Inicio de 2019 governo JB pegou desemprego com a pior Taxa histórica de 14,9% e encerrou governo Bolsonaro 2022 com uma redução para 7,9%. 👉Em 3 meses Lula 3 já elevou a taxa para 8,8%, extraordinária velocidade.
001463	"3) O socialismo ""conservador"" apoia intensas regulamentações, controles comportamentais, protecionismo e nacionalismo. A versão ""esquerdista"" tende mais ao apoio da estatização e da redistribuição."
006832	3- 300 famílias de Rosário (MA) e outras 100 de Dourado (SP) receberam as chaves das suas novas moradias. Os empreendimentos entregues na última semana fazem parte do contínuo trabalho do @govbr para finalização de obras e condições de vida digna aos Brasileiros.
009182	3- Nos, da direita apoiamos o Jair e o governo, mas o governo não nos apoia, hoje, os Conservadores são repelidos em Brasília como se fossem uma doença contagiosa. Jair se deixou sequestrar pelo centrão, se enfraqueceu, a direita está em frangalhos e o centrão controla o poder.
008291	"3- partidos políticos, mas somente um partido tomava decisões relacionadas à polícia (não somente a secreta), somente um partido mandava nas Forças Armadas, dirigia a política econômica, decidia sobre a cultura. Pois é, somente um partido decidia tudo"". Dps disso fica claro"
003646	3. Deus abençoe nosso país, o estado do Rio de Janeiro, e os nossos heróis que saem bravamente às ruas para enfrentar o crime. Deus abençoe os nossos policiais militares.
008558	3. No meu trabalho, por exemplo, não posso fazer o tipo de coisa que ela fez. Compreensível. Mas tenho total liberdade de me expressar fora do meu expediente.
014706	3. Talvez, chegue a haver uso de arsenal nuclear. Se ocorrer, e mesmo se não, a grande pergunta é: algo pode levar a uma guerra direta entre as grandes potências nucleares. Se acontecer, adeus humanidade. Acho improvável, mas não mais impossível, como parecia há uma semana.
010475	3.780 mil vidas perdidas no país onde a prioridade do chefe da nação são os acordos que ainda sustentam o seu governo da morte. Quando Bolsonaro dizia defender a família, falava exclusivamente da sua própria. O único remédio p/ acabar essa tragédia é o impeachment!
010366	3.780 mortes e a preocupação de Bolsonaro é usar as Forças Armadas em projeto autoritário. Basta!
011012	3.780 mortes pela Covid no Brasil hoje, 30/3. Enquanto isso, Bolsonaro muda 6 Ministros e comando das Forças Armadas para tentar golpe e ter poder ditatorial. Tudo isso pra livrar o país do comunismo e salvar o povo? Não, o que ele quer é evitar ser punido pelo crime de genocídio
011000	3.780 mortes por Covid-19 em 24h no Brasil. Milhares de famílias despedaçadas. O foco nesse momento deveria ser salvar vidas, todos os esforços dos governos deveriam ser nesse sentido. Mas Bolsonaro está mais preocupado em desestabilizar o país e destruir a democracia.
003174	3/4- Min. Educação q vacila toda semana; do Turismo suspeito de laranjismo; Rel. Exteriores q não exterioriza nada; Vice-presidente desarmamentista; e pra F*DER o da Justiça que nomeia INIMIGA? #IlonaNão
019321	"30 de dezembro de 2022 e jornalista analisando ""tom"" da fala de Bolsonaro, Deus me livre e guarde"
002826	30 dias de gov. Bolsonaro. Filho c/ milicianos em negocios excusos, min. meio ambiente defendendo mineradoras,  familia c/criancas de azul e rosa sendo educadas por familias que nem pai tem, min da educacao contra o povo na universidade, e armas muitas armas.
012013	30 segundos pra falar q o Bolsonaro fracassou? Pelo amor de deus globo
010474	30/03/2021, Brasil c/+ de 317 mil mortos pela convid-19, os estados q já estão vacinando. Vc vê 1 porcentagem de Brasileiros vacinados c/a primeira dose e segunda dose da vacina já liberada. Brasil Jair Bolsonaro e seus 4 filhos esta por traz do trafico de drogas nas forças armas 
010502	30/03/2021, são +de 317 mil mortos pela convid-19 sonhos,vidas interrompidas. Ja são 12.664.058 infectados. 2020/2021, Brasil p/ ele vacina ñ, e arma sim. Brasileiros é hora de extermina o genocida, assassino Jair Bolsonaro. Propagação da Covid-19 no Brasil foi intencional. 
010672	30/3 3780 VIDAS PERDIDAS MEU DEUS!
002786	30° dia de governo. Família Bolsonaro decreta o Índex de tweets 
003399	31 de Março de 2019 Comemorando a falta de liberdade, a proibição da imprensa, a perda dos direitos humanos de 1964 a 1985. O coiso conseguiu. Loucura, loucura, loucura. 
010917	3780 mortes / 24h - mais um recorde de Bolsonaro #ParabénsGenocida #DitaduraNuncaMais #ImpeachmentJa #ImpeachmentDeBolsonaroUrgente Forças Armadas Golpe Mobilização Nacional Reinaldo Azevedo 
009463	4 anos de fascismo em São Luís. E pra quem fala de @FlavioDino não esqueçam que ele fez por São Luís em 6 anos o que a família Sarney não fez em 50. Agora é fazer oposição ao BRAIDE BOLSONARO.
018570	4 anos e 8 meses de saudade 56 meses sem justiça. 1.721 dias sem ela 1.721 dias sem saber #QuemMandouMatarMarielle Por quê? Quantos mais terei que contar? Até quando?
019865	4 – Chefe da inteligência da Receita Federal extraiu dados sigilosos de desafetos de Bolsonaro 5 – França condiciona iniciativa de Lula a reconhecimento de agressão da Rússia 6- Eduardo lança loja de Bolsonaro com calendário da família custando R$ 59 
012355	4. Enquanto o povo brasileiro foi lamber resto de lata de lixo. Este é o governo Guedes-Millenium-Fiesp-Bolsonaro-castas militares-castas judiciario-AGRO-Armas - Milícias. É pra favorecer essa gente que estão governando. E o povo parvo não se toca. ☠️
019540	4. Governo Lula também estancou a sangria armamentista patrocinada por Bolsonaro, reduzindo o acesso a armas de fogo, suspendendo o registro de novas armas de uso restrito por CACs (Colecionadores, Atiradores Desportivos e Caçadores) e a abertura de novos clubes de tiro.
010395	4/ que nesse caso poderia ter sido uma tentativa do Pres. Bolsonaro (o governo) de influenciar de alguma forma as Forças Armadas (uma instituição de estado e não de governo).
016325	40 corpos de imigrantes foram encontrados em um trailer abandonado em San Antonio, no Texas. Outros 12 foram resgatados ainda com vida. Eram pessoas como a gente que cruzaram a fronteira em busca de uma vida melhor nos EUA. Que mundo cruel. Que tristeza. Meu Deus. Que tragédia
015723	400 mil em Manaus! Uma ‘avalanche humana’ marcha para Jesus, guiada por Bolsonaro e Michelle (veja o vídeo) A mais perfeita união do ‘Deus, Pátria e Família’. 
011081	400 mil mortes por coronavírus. A maior tragédia da história brasileira. Minha solidariedade profunda e afetuosa com as famílias das vítimas.
011332	400 mil mortes. São 400 mil famílias que perderam sua mãe, seu pai, filhos, avós e avôs, tios. O que falta pro impeachment do Bolsonaro?
011151	400 mil mortes. São famílias, amores, afetos, vidas perdidas. Boa parte delas poderiam ter sido salvas com medidas básicas de prevenção, isolamento e vacinação. O Brasil enterra seus mortos, sofre e chora. Quantos mais terão que morrer até que Bolsonaro seja responsabilizado?
011117	400 mil mortos. Meus profundos sentimentos as famílias e amigos!
011220	400 mil vidas perdidas. O morticínio desenfreado está na conta de Bolsonaro e seu governo maldito, aliados da doença, da fome e da morte. Neste dia de imensa dor, abraçamos as famílias enlutadas e reafirmamos a luta por vacina para todas e todos. Cuidemos de nós! #EquipeÁurea
011060	400 mil vidas. 400 mil sonhos. 400 mil histórias. 400 mil famílias que choram. 400 mil vazios no peito. 400 mil CPFs cancelados por um vírus e por um verme. O Brasil precisa respirar. FORA BOLSONARO!
011032	400 mil. Não é só um número. Não pode ser. Dentro da crença de cada um, rezem pelo conforto das famílias enlutadas. Fé para nos dar forças, ciência para nos salvar. É o único caminho.
009223	44/45 Vale a pena ler: “Bolsonaro abandonou as pautas conservadoras? Por que é melhor apoiar do que destruir o governo com ataques travestidos de críticas construtivas” – THREAD. 
002657	48 horas pra posse do Bolsonaro. Sério gente, isso parece um s tanto por isso. È tanta felicidade e orgulho que tem horas que me pego rindo a toa 🤗🥰👉 #EleSim #BolsonaroNossoPresidente #BolsonaroMito #DeusNoComando #ValeuAPena #FariaTudoDeNovo
003832	5 anos cursando jornalismo pra descobrir que todos na família Bolsonaro fizeram mais pontos que o Boulos. 
014261	5- O PTB segue em seus Estados, firme e forte,lutando pelo conservadorismo,pelo presidente Bolsonaro, pelo Brasil. Os 70 anos de legado do PTB , não será apagado por erros de poucos, são mais de 1 milhão e 500 mil filiados, que merecem respeito
014108	5. A liberação em massa de armamento pesado para civis fragiliza o monopólio da força exercido pelo Estado. Bolsonaro quer que o poder da bala esteja acima do poder da lei. Ele não esconde o desejo de repetir no Brasil uma versão mais violenta da invasão do Capitólio.
007443	500 mil pessoas mortas no mundo pela pandemia. Nem isso desperta alguma consciência humanitária no presidente Bolsonaro. Segue desprezando vidas, criando conflitos e falando em armas.
017108	51 imóveis comprados com dinheiro vivo 25 milhões de reais Essa é a família Bolsonaro! 
017422	51 imóveis comprados com dinheiro vivo. É o programa Casa verde e amarela para a família Bolsonaro. Será que vai ter destaque na imprensa como foi com o triplex e o sítio de Atibaia que não eram de Lula? Acho que só se tiver pedalinhos e um barco de 3 mil.
017243	51 imóveis comprados pela família bolsonaro com dinheiro vivo! Como é que se chama o nome dessa tática?
017307	"51 imóveis da família Bolsonaro teriam sido comprados com dinheiro em espécie, afirma Uol. Sobre a matéria, o presidente perguntou: ""Qual o problema de comprar com dinheiro vivo algum imóvel?"" "
017480	51 imóveis, 135 mil notas de 100 reais. A família Bolsonaro segue subestimando a inteligência do brasileiro.
017138	51 milhões em imóveis, em dinheiro vivo? É isso, família Bolsonaro? Diz aí.
006189	55% dos brasileiros votaram no Bolsonaro com medo de Kit Gay, Mamadeira de Piroca e Ameaça Comunista! Mesmo nível! 
012244	6 mil indígenas, em Brasília, contra o Marco Temporal. Silêncio da mídia, da bancada ruralista. Garimpo e mineração devastam a Amazônia. O presidente da Fundação Palmares disse: “escravidão foi terrível, mas benéfica”. Fundo do poço não existe nesse desgoverno Bolsonaro. Oh Deus!
017025	6) Não tinha arma e fez o curso no clube .38, em Florianópolis, que é na prática uma célula da extrema direita, e dividiu espaço na área de estande de tiro com Carlos Bolsonaro. A PF não teve a curiosidade de examinar imagens do dia em q os dois estiveram lá.
008492	6- A responsabilidade fiscal e o respeito ao teto são os trilhos da Economia. Estamos abertos a sugestões juntamente com os líderes partidários. 7- O Auxílio Emergencial, infelizmente para os demagogos e comunistas, não pode ser para sempre.
012334	6. Dia 7 de Setembro estarei na Avenida Paulista, na defesa da Constituição Federal e da democracia, pela liberdade de expressão e soberania popular! #Dia7VaiserGigante
010610	6/8 Novamente, o plano fracassou. Bolsonaro é um genocida, Guedes um neoliberal incompetente e Moro um juiz ladrão. Todos agora desmascarados! O problema é q não é fácil voltar atrás de tamanho erro. O monstro ganhou vida própria e ameaça matar o criador para sobreviver.
002221	60 mil pessoas vítimas de morte violenta por ano. 280% de aumento nos registros de armas de fogo. Um Brasil dilacerado pela violência. Um insano para liberalizar a posse. 
013394	600 reais meu deus, a facada q o bolsonaro não tomou
017908	6️⃣ Ocupe espaços onde os eleitores indecisos estão 📍 Não dá pra ficar só aonde todo mundo pensa igual. Precisamos tirar votos do Bolsonaro onde estão os indecisos: nos grupos de família, de amigos e colegas, no Facebook e nos comentários do Instagram e também no TikTok e Kwai.
013092	"7 - Conservadores são colocados em Inquéritos de "" Fake News "". Será que esquerdistas estarão também ? Deixo anexado mais esta prova da perseguição que passamos : "
012648	"7 de setembro ""Corrupto por natureza, Bolsonaro tenta transformar a data que celebra a liberdade no dia do crime contra a democracia"", escreve o jornalista Alex Solnik."
014678	70% das famílias brasileiras estão endividadas e 43% não sabem como pagar  O povo brasileiro, principalmente, quem não votou no Bolsonaro, é quem sofre toda esta mazela. Estes são os heróis. Quem optou por este governo, está tendo o merecido. #Lula13
014511	70% das famílias brasileiras estão endividadas. 2% da população investe na bolsa de valores. Para quem Bolsonaro governa? 
016594	73% da população brasileira tem certeza que Bolsonaro é ladrão! 
014050	78% da receita da firma que contratou Moro veio de alvos da Lava Jato. Quanto disso foi parar no seu bolso? A depender da resposta, Moro, numa única jogada, pode ter amealhado o que a família Bolsonaro levou uma vida de crimes para juntar.
017399	8 coisas imbecis q se dizem por aí: 1. Sou Profa de , e Lula não foi inocentado... 2. Bolsonaro é honesto. 3. Sou contra cotas. 4. Vera, vc sonha comigo. 5. Deus acima de todos. 6. Lula foi mal no Debate. 7. Dou aula de Inglês: sou Profa. 8. Não há fome no Brasil.
002369	8 min8 minutos atrás OS BRASILEIROS DE BEM ESPERARAM MUITO TEMPO POR ISSO! FORA PTRALHAS! VERMELHO NUNCA MAIS. 👨‍✈️1️⃣7️⃣ Boa sorte BOLSONARO! É que DEUS ABENÇOE NOSSO BRASIL 🇧🇷!  … 
010375	9. P/ o presidente, você, policial, é só MASSA DE MANOBRA. Bolsonaro não vai te ajudar se você for preso. Não vai dar assistência à sua família se você for morto. E não vai te defender quando você for punido por participar de motim. Ele vai te DESCARTAR, como sempre fez. ✊
006568	90% das pessoas que estão criticando Bolsonaro ou são estudantes, ou concursados ou sustentados pelos pais. Quero ouvir a opinião do povo que precisa trabalhar durante o dia para conseguir colocar um prato de comida na mesa à noite pra família sobreviver. #OBrasilNãoPodeParar
018277	90% do meu condomínio é bolsominion. Finalmente pude ir na janela gritar o que estava agarrado na minha garganta por 4 anos. ADEUS BOLSONARO, ADEUS DESGOVERNO, que o Lula faça um governo digno, para o povo brasileiro, que a fome diminua e que o povo volte a sorrir. 🇧🇷🌟
014988	;;.PESQUISA MOSTRA QUE BOLSONARO E SEU GOVERNO É O MAIS CORRUPTO E LADRÃO DE TODOS OS TEMPOS. BANDO DE VIGARISTAS MILICIANOS E LADRÕES. 
017616	=QUAL A ORIGEM DO DINHEIRO DA FAMILICIA LAVANDERIA Investigação aponta que família Bolsonaro é grande lavanderia de dinheiro FAMILICIA LAVANDEIRIA DE LADRÕES NA CADEIA. 
006221	@ mais uma desgraça do governo bolsonaro em parceria com os Nazi-pastores estelionatarios evangélicos da maçonaria com participação dos generais traidores da Pátria #ForaBolsonaroEseuBandodeCriminosos 
019342	@021_brito2358 Concordo muito em parte sobre os gêneros acho ele um grande babaca, mas 1° Bolsonaro não defendeu a ditadura militar até pq hj uma ditadura militar seria bem diferente de uma ditadura do passado, e sim exaltou o golpe de 64 que ocorreu por uma suposta ameaça por ações comunistas+
007601	@111979PS @LuizANCarvalho Não vou abandonar nada. O abandono não é o que está em pauta, mas sim a postura dos positivistas/tecnicistas militares, o que continuo concordando com prof Olavo, tentarão empurrar Bolsonaro para longe do Conservadorismo. Fui militar, conheço.
000902	"@13leobricio @dukechargista ""Lula roubou mais fez..."" ""Tem que pôr o Aécio (corrupto) pq é menos pior que o PT"" ""Bolsonaro tem 20 anos de vida pública, nunca teve um projeto de lei aprovado, mas é Mito"" ""É da igreja, é de Deus, vamos votar"" E etc...."
014138	@18Multiplus @SolangeBritoss @Herman_Bruhns Não existe furo aro é o cara mais controlado do mundo pela esquerda comunista.O STF o vigia,o congresso o vigia,e forças internacionais o  ser gado do que ser escravo do comunismo.
001946	@1gaju @SofiaHaenz @milgraufutebol @CH_CRF @veramagalhaes @HeitorSerrano O Haddad (o PT todo) também seria problema, igualmente perigoso. Os dois são nocivos. Por isso a garantia da liberdade de imprensa, independentemente de coloração política.
012297	@2022Enquetes para nenhum ou bolsonaro ou forças armadas
013853	@2022JBdenovo @Edsonline2002 @Alexand32167393 @GalanteTanaka @IsabelPontes12 @SixelMalvado @SandraMara211 @MariaIvoneMend1 @MarcosRonanFerr @marlene8222 Glória a Deus pela vida do nosso Presidente, pela nossa Nação, nossas vidas. Somos o exército do Bolsonaro aqui na terra, e Deus tem colocado um exército de anjos ao redor do nosso Presidente. Joelhos no chão e muito trabalho para reelermos Bolsonaro 2022.🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
009303	@218_ego @leandroruschel @ptbrasil Kkkkkkkk a diferença colega é que o Bolsonarismo tem um Presidente, o Petismo tem um bandido no quintal, aliás, vários, td com liberdade provisória 😉
018647	@21_Raposa @Anderso46280651 Lógico!! Eles jamais irão mostrar o povo pedindo a intervenção, eles precisam mascarar tudo para que a esquerda não saia do poder!! Mas, a voz do povo é a voz de Deus 🙏🏻 esta movimentado não irá parar até que o Presidente Bolsonaro peça intervenção as FFAA.
020555	@29Mattos @reicrispim Sim com certeza meu voto sempre será do bolsonaro. Na minha família. Não tem ninguém da esquerda 💪🇧🇷🇧🇷
018557	@4k447 @Rconstantino A nossa luta não e pela a família Bolsonaro e sim pela a nossa liberdade, pela a democracia correta,pelo o não de um ladrão governar nossa país, eu pouco me importo oque ele faz, eu me importo sim pelo oque diz respeito ao nosso Brasil.
017065	@4n4rch1st3 @dehfournier @Invest_iniciant @UOLNoticias 107 imóveis da FAMÍLIA bolsonaro, sendo que todos tem um cargo de autoridade. Agora e os filhos de lula que não exerce cargo nenhum e Tem inúmeros imóveis, vc não acha estranho????
012605	@4vidaDollars @JanainaDoBrasil vc acredita na pesquisa ..acorda e veja o Lula pelo Nordeste que fiasco, ladrão está sendo bem recebido, só tem gente boa do lado ,lotado com umas 200 pessoas kkkkkk
013798	@6Arquivo @JornalOGlobo Coisas que vc paga e não reclama: cartão corporativo, viagens da família Bolsonaro, viagem do Dudu Bananinha pra Dubai, picanha e do Exército, viagens do Carluxo com o pai (o cara é vereador, mas vive em comitivas presidenciais), avião da alegria da Micheque, motociata...
004419	@74ronins @ggreenwald @JornalOGlobo E ciência não pode ser exata? Ué?! Te devolvo o conselho, com um porém: comece a estudar. Com tanta gente no mundo pra admirar, vc admira família Bolsonaro? Parei por aqui, bem parado. Meu tempo é ouro. 
012172	@77_frota @BolsonaroSP Fora bostonaro ladrão, pilantra.
019914	@77_frota @GugaNoblat Essa família bolsonaro se supera.
020093	@77_frota Capitão das forças armadas pode ser qualquer coisa menos vagabundo. Desculpa ai
018544	@77_frota Otário é quem imagina que as manifestações são balizadas por ações de Bolsonaro e sua família. O que nos move são os valores que queremos para o futuro do Brasil. Bolsonaro é apenas um representante que retomou esses valores.
020480	@77_frota Por isso que vc não foi reeleito e nem será mais...Falta de respeito com os brasileiros, que talvez já até votou em vc...Incompetente!! Se reduza a sua insignificância...Invejoso!!Deus abençoe e proteja o nosso querido Presidente Bolsonaro!!🇧🇷
005718	@77drodriguez77 @NihilistRT @l_lb25 @gustavofoia @opropriolavo Collor se vendeu igualzinho ao Bolsonaro, falso moralista, conservador e cristão. E já na época falava q a bandeira jamais será vermelha... Tudo farinha do mesmo saco! 
014611	@84Tripulantes @peggauvivendo87 @apenas1npc @choquei Deus tá vendo vocês criticarem o posicionamento do Bolsonaro mas apoiarem o Lula, que nesse caso, compactua da mesma opinião. Kkkk...
018375	@88888Nando @GilDoVigor Compensa mesmo, a família Bolsonaro segue impune.
001718	@92Lucasdoido Reitero. Ladrão, traficante, miliciano e td tipo de criminoso da sociedade, principalmente carioca, vota em Jair Bolsonaro, pois ele é corrupto da vez... Respeito e mãe digna é vc, @92lucasdoido, q parece não ter! Se quiser resolver como homem qualquer questão estou ás ordens.
018583	@991851929osg @__Wandesson @outofexercito É muito raro ver gente fazendo vigilia de oração em hospitais. Eu não vi apoiadores de Bolsonaro clamando a Deus pela saúde do próximo na Pandemia. Disseram: Que seja feita a vontade de Deus. Foi feita, e aí dobram o joelho pra pedir violência? +
019225	@9Orkive @choquei Podia ter dentro do Palácio quando o ladrão entrar explodir kkkkkkk
012574	@AArgolo2 O problema é que junto com Bolsonaro foi eleito um conjunto de medidas que o sistema não admite, desde o armamento civil, menoridade penal, etc.., Ficou o Sistema contra a vontade do povo, ele só está do lado do povo tentando aprovar mudanças.
014054	@ACBraga2012 @BandJornalismo @SF_Moro #MoroPresidente, Lula ladrão era um cara altamente preparado, formado em que? já sei na arte de roubar, Bolsonaro, pense em um cara preparado, e a anta essa que era preparada, um presidente tem que ter um bom ministério.
019910	@ACatracaBR JUMENTO É QUEM APOIA BOLSONARO LADRÃO CURRUPTO MILICIANO E GENOCIDA
006921	@ACriadoraDoCeu Mãe, imagina nós.. só @DeusPaiOficial sabe o q esse homem produz em nós Hahahah the demon himself
012884	@AGazetaES Deus quer, o Bolsonaro que não deixa.
005707	@AGazetaES Só Deus é q conhece o futuro.A Bíblia diz em Isaías8:19:“Quando vos disserem: Consultai os q têm espíritos familiares e os feiticeiros,que chilreiam e murmuram,respondei:Acaso não consultará um povo a seu Deus?Acaso a favor dos vivos consultará os mortos?”Já vivi isso. Livre sou!
000411	@AJUFE_oficial Para a corja do PT isso é liberdade de expressão, já para o pré-candidato Bolsonaro...
007206	@ALEXAND62138825 @Lumagalhaes8 @deltanmd Bolsonaro, Moro são homens tem suas próprias ambições e interesses. Se deslizarem como qualquer um dos condenados até pela segunda instância na lava jato cadeia neles! Torço pela minha pátria, aqui vivo realizo meus sonhos e tenho momentos alegres com minha família.
007252	@ALLuSapore @carlosjordy 🙋🏾‍♀️ RESPEITEM A DEMOCRACIA! 🇧🇷💛💚 O PODER VAI EMANAR DO POVO!! 🇧🇷💛💚 57MM VOTARAM POR BOLSONARO!!🇧🇷💛💚 DEIXEM BOLSONARO TRABALHAR! 🇧🇷💛💚 O Brasil vai dar certo!🇧🇷💛💚 #Somos57MILHOES A verdade sempre nos libertará!!! Deus é maior!
006737	@AMendoncaAGU @jairbolsonaro O senhor não tem vergonha na cara ao chamar o Bolsonaro de projeta contra a criminalidade? Ora, como tem coragem de louvar miliciano? Como tem coragem de se aliar a defensor de ditadura, de torturas, de extermínio? Que Deus é esse que vc segue? Cristo a de merda mesmo!!!
007487	@AMoscaAzul1 @alexandr_nobrga @_joandison @brazil_forum @cirogomes ? Não faz sentido é o mesmo que alegar da comitiva de Bolsonaro na China e dizer que são comunistas.
006417	@ANDREPINTORODRI @BradWillisSP Não adianta tentar explicar o q eles não querem vê, são doentes com um vírus gravíssimo q deu nos cérebros dos seguidores de Bolsonaro, q Deus o livre, mas só acreditam quando morrer alguém da família! Ae vai vê a realidade...Infelizmente!🤨
017958	@APrimeiraVia @cirogomes Achei estranho. Todos os outros debates presidenciáveis da globo o posicionamento eram feitos por sorteio. Nesse debate resolveram ir por ordem alfabética justamente para o Ciro estar ao lado do Jair Bolsonaro. Ciro tem que se atentar a não cair em armadilha CIRO CONTRA O SISTEMA
019646	@APropriaDire Bolsonaro foi o melhor que o Brasil já teve! Dificil ter outro igual! Deveria ficar feliz e concentrar no Ladrão.
020689	@AQUELECARA Agora vocês entendem pq o Nordeste votou em peso no Presidiário. 90% vive de bolsa família
019025	@ASachsida @jairbolsonaro Obrigado querido Ministro Sachisida. O senhor conduziu seu ministério com tanta competência e a liberdade que o Presidente Bolsonaro lhe confiou. Que os resultados são evidentes.
003742	@ASouSim @monicabergamo A família do presidente Bolsonaro é amiga de milicianos. Emprega parentes de milicianos. Concede honrarias para milicianos. Dá procuração para irmã de milicianos movimentar sua contas de campanha. Mas diz não tem nada a ver com miliciano. Tá certo 👍
020416	@ATROMBETA3 Ladrão SAFADO Lula o pai das mentiras mais tem medo 😱 e inveja do nosso verdadeiro presidente BOLSONARO e nosso capitão isso mesmo
020463	@ATROMBETA3 O ladrão assassino já mostrou para o que veio... Deus cubra Bolsonaro com seu manto sagrado!
019468	@ATROMBETA3 Quem e vc para falar de Bolsonaro, homem digno que não se vende, fala palavrão mas não e ladrão
003290	@AVENAoficial Pressão, a única arma que temos. #IlonaNão
016023	@AVerdadeOficiaI @Estefferson7 @Estadao @EstadaoEconomia Se Temer teve autoridade por quê Bolsonaro (rainha da Inglaterra ) não poderia ? Comunista? 🍼🍼🍼kkkkkk
014594	@A_DesbravadorAv Apoiou fascistas e deixou o país virar um antro de preconceitos, além de armar a população. O discurso dele é igual ao do Bolsonaro. Um sem noção.
004894	@A_Oponente @jornalistacmprj @gustavo_menezes @UOL Meu Deus..
008093	"@AbdelSantos8 @heliopoli_sp @TVHDOzzy Além disso NINGUÉM OLHAVA P/ O BOLSONARO e ainda na época ninguém se declarava ""conservador"" até pq NUNCA EXISTIU DIREITA NO BRASIL, Conforme a campanha vinha se desenrolando, e vendo Bolsonaro defender combate à corrupção e segurança pública, economia liberal e pro vida..."
005138	@AbigailMaiaa @CdNLeon @JeBob4 Segundo, que ele não é meu presidente, eu sou anarquista. Mas sou a favor de maior liberdade individual e econômica, no momento, o Bolsonaro está representando essas pautas.
010809	@AbrahamWeint @CapFelix34 Quer dizer que bolsonaro quando falou aos apoiadores que tudo isso estava acabando esta muito breve, gloria a Deus.
008820	@AbrahamWeint Deus abençõe e proteja a reeleição de Trump e Bolsonaro. Assim quem sabe num futuro próximo o Brasil pode contar com Patriotas Brothers na reconstrução da democracia brasileira. 🙏🙏👊👊🏆🏆
005184	@AbrahamWeint Já pensei isso. Como fazem com a família do Bolsonaro que lê deveria fazer o mesmo. Use o poder para acabar de fez com a GloboLixo.
004875	@AbrahamWeint O governo Bolsonaro é formado por um monte de marmanjo que parece que cresceu fisicamente mas mantém o mesmo intelecto e moral de quando faziam a quinta série! Vê se cresce, ministro!!
010777	@AbrahamWeint PRISÃO PERPÉTUA PARA TODOS OS TRAIDORES DA PÁTRIA!!!
006030	@AbrahamWeint Sempre os mesmos reclamando de Jair Bolsonaro e seus ministro: partidos, coletivos, ongs, partes da mídia mainstream, e organizações de lobby político internacional de cunho progressista e globalista, socialista/comunista. Se incomoda esse pessoal, é porque tá no melhor caminho.
005764	@AbrahamWeint Um 2020 repleto de vitórias para o MEC, para você e o Brasil. Um ótimo retorno para você e sua família. Bolsonaro 2022.
019480	@AbrahamWeint Votei no Bolsonaro em 18, que foi transformado numa RAINHA BolsonarAA dos malditos CORRUPTOS do CENTRÃO de MACUMBA dos BANDIDOS Valdemar Costa Neto e Ciro Nogueira e seus diabos. Votei 22 de novo, por melhor opção. RAINHA NÃO é meu ídolo semi deus imbroXável imoRRível incriticáv
019521	@AbramoMax Bolsonaro não para de nos dar vergonha. Genocídio na covid, cartão corporativo, garimpo ilegal, invasão e terrorismo em Brasília e agora morte dos yanomamis. Muito cruel este homem. Não é de Deus
000605	@Accuarya Entao, issso so esta acontecendo pq o Bolsonaro se acovardou, se ele tivesse assumido o papel de apoiar os caras e direcionar, nao sobraria espaço para essas açoes comunistas...perdemos a unica oportunidade de conseguir aprovar reformas fiscais e tributarias...
001741	@AcordouAcordou Basta de corrupção Hipocrisia de montão Político ladrão E juiz vacilão Roubando o cidadão Queremos um país decente Administração competente O povo contente Sonhando novamente Semeando no presente Com Capitão Bolsonaro Nosso presidente!
003807	@AdalbertoC33 @exame Kkkkkkkkk tudo que fala do Bolsonaro é comunista pra esse povo, eu admiro a confiança que vocês tem no Mito. Porque eu n confio nem o ar que respiro
020630	@AdampiRj @Metropoles Hahahahahahaha Por mim podia passar o carro por cima de todos esses aí tbm. Bolsonaro, Lula tudo que é político ladrão merece o mesmo
